gender,type,region,year,count
남,RH(+)O형,제주,2014,6481
남,RH(+)O형,대한적십자사 외,2014,35926
남,RH(+)A형,대한적십자사,2014,691741
남,RH(+)A형,서울중앙,2014,0
남,RH(+)A형,서울서부,2014,81161
남,RH(+)A형,서울남부,2014,57887
남,RH(+)A형,서울동부,2014,72461
남,RH(+)A형,부산,2014,54669
남,RH(+)A형,대구·경북,2014,60273
남,RH(+)A형,인천,2014,42870
남,RH(+)A형,울산,2014,23651
남,RH(+)A형,경기,2014,52008
남,RH(+)A형,강원,2014,33037
남,RH(+)A형,충북,2014,25096
남,RH(+)A형,대전·세종·충남,2014,58688
남,RH(+)A형,전북,2014,32571
남,RH(+)A형,광주·전남,2014,50920
남,RH(+)A형,경남,2014,39274
남,RH(+)A형,제주,2014,7175
남,RH(+)A형,대한적십자사 외,2014,44398
남,RH(+)B형,대한적십자사,2014,535968
남,RH(+)B형,서울중앙,2014,0
남,RH(+)B형,서울서부,2014,61966
남,RH(+)B형,서울남부,2014,45735
남,RH(+)B형,서울동부,2014,57709
남,RH(+)B형,부산,2014,41205
남,RH(+)B형,대구·경북,2014,48430
남,RH(+)B형,인천,2014,33359
남,RH(+)B형,울산,2014,17755
남,RH(+)B형,경기,2014,40710
남,RH(+)B형,강원,2014,27706
남,RH(+)B형,충북,2014,20830
남,RH(+)B형,대전·세종·충남,2014,46214
남,RH(+)B형,전북,2014,23032
남,RH(+)B형,광주·전남,2014,35262
남,RH(+)B형,경남,2014,29185
남,RH(+)B형,제주,2014,6870
남,RH(+)B형,대한적십자사 외,2014,34592
남,RH(+)AB형,대한적십자사,2014,229361
남,RH(+)AB형,서울중앙,2014,0
남,RH(+)AB형,서울서부,2014,26761
남,RH(+)AB형,서울남부,2014,19320
남,RH(+)AB형,서울동부,2014,24580
남,RH(+)AB형,부산,2014,17734
남,RH(+)AB형,대구·경북,2014,19943
남,RH(+)AB형,인천,2014,14157
남,RH(+)AB형,울산,2014,7728
남,RH(+)AB형,경기,2014,17573
남,RH(+)AB형,강원,2014,11440
남,RH(+)AB형,충북,2014,8497
남,RH(+)AB형,대전·세종·충남,2014,19578
남,RH(+)AB형,전북,2014,10450
남,RH(+)AB형,광주·전남,2014,16685
남,RH(+)AB형,경남,2014,12382
남,RH(+)AB형,제주,2014,2533
남,RH(+)AB형,대한적십자사 외,2014,14817
남,RH(-)O형,대한적십자사,2014,2676
남,RH(-)O형,서울중앙,2014,0
남,RH(-)O형,서울서부,2014,309
남,RH(-)O형,서울남부,2014,260
남,RH(-)O형,서울동부,2014,243
남,RH(-)O형,부산,2014,218
남,RH(-)O형,대구·경북,2014,246
남,RH(-)O형,인천,2014,151
남,RH(-)O형,울산,2014,121
남,RH(-)O형,경기,2014,238
남,RH(-)O형,강원,2014,137
남,RH(-)O형,충북,2014,76
남,RH(-)O형,대전·세종·충남,2014,205
남,RH(-)O형,전북,2014,147
남,RH(-)O형,광주·전남,2014,157
남,RH(-)O형,경남,2014,142
남,RH(-)O형,제주,2014,26
남,RH(-)O형,대한적십자사 외,2014,120
남,RH(-)A형,대한적십자사,2014,2983
남,RH(-)A형,서울중앙,2014,0
남,RH(-)A형,서울서부,2014,440
남,RH(-)A형,서울남부,2014,233
남,RH(-)A형,서울동부,2014,282
남,RH(-)A형,부산,2014,225
남,RH(-)A형,대구·경북,2014,279
남,RH(-)A형,인천,2014,236
남,RH(-)A형,울산,2014,93
남,RH(-)A형,경기,2014,235
남,RH(-)A형,강원,2014,108
남,RH(-)A형,충북,2014,136
남,RH(-)A형,대전·세종·충남,2014,212
남,RH(-)A형,전북,2014,153
남,RH(-)A형,광주·전남,2014,155
남,RH(-)A형,경남,2014,168
남,RH(-)A형,제주,2014,28
남,RH(-)A형,대한적십자사 외,2014,172
남,RH(-)B형,대한적십자사,2014,2349
남,RH(-)B형,서울중앙,2014,0
남,RH(-)B형,서울서부,2014,279
남,RH(-)B형,서울남부,2014,205
남,RH(-)B형,서울동부,2014,284
남,RH(-)B형,부산,2014,195
남,RH(-)B형,대구·경북,2014,174
남,RH(-)B형,인천,2014,157
남,RH(-)B형,울산,2014,77
남,RH(-)B형,경기,2014,182
남,RH(-)B형,강원,2014,127
남,RH(-)B형,충북,2014,93
남,RH(-)B형,대전·세종·충남,2014,206
남,RH(-)B형,전북,2014,101
남,RH(-)B형,광주·전남,2014,128
남,RH(-)B형,경남,2014,122
남,RH(-)B형,제주,2014,19
남,RH(-)B형,대한적십자사 외,2014,134
남,RH(-)AB형,대한적십자사,2014,1049
남,RH(-)AB형,서울중앙,2014,0
남,RH(-)AB형,서울서부,2014,122
남,RH(-)AB형,서울남부,2014,99
남,RH(-)AB형,서울동부,2014,85
남,RH(-)AB형,부산,2014,96
남,RH(-)AB형,대구·경북,2014,85
남,RH(-)AB형,인천,2014,64
남,RH(-)AB형,울산,2014,46
남,RH(-)AB형,경기,2014,76
남,RH(-)AB형,강원,2014,59
남,RH(-)AB형,충북,2014,41
남,RH(-)AB형,대전·세종·충남,2014,73
남,RH(-)AB형,전북,2014,36
남,RH(-)AB형,광주·전남,2014,66
남,RH(-)AB형,경남,2014,93
남,RH(-)AB형,제주,2014,8
남,RH(-)AB형,대한적십자사 외,2014,42
여,RH(+)O형,대한적십자사,2014,228207
여,RH(+)O형,서울중앙,2014,0
여,RH(+)O형,서울서부,2014,27308
여,RH(+)O형,서울남부,2014,16216
여,RH(+)O형,서울동부,2014,28248
여,RH(+)O형,부산,2014,21390
여,RH(+)O형,대구·경북,2014,24011
여,RH(+)O형,인천,2014,16649
여,RH(+)O형,울산,2014,5874
여,RH(+)O형,경기,2014,14838
여,RH(+)O형,강원,2014,8185
여,RH(+)O형,충북,2014,7035
여,RH(+)O형,대전·세종·충남,2014,16481
여,RH(+)O형,전북,2014,9448
여,RH(+)O형,광주·전남,2014,20285
여,RH(+)O형,경남,2014,8393
여,RH(+)O형,제주,2014,3846
여,RH(+)O형,대한적십자사 외,2014,21762
여,RH(+)A형,대한적십자사,2014,280730
여,RH(+)A형,서울중앙,2014,0
여,RH(+)A형,서울서부,2014,33591
여,RH(+)A형,서울남부,2014,20020
여,RH(+)A형,서울동부,2014,34115
여,RH(+)A형,부산,2014,26511
여,RH(+)A형,대구·경북,2014,28051
여,RH(+)A형,인천,2014,20236
여,RH(+)A형,울산,2014,6925
여,RH(+)A형,경기,2014,17736
여,RH(+)A형,강원,2014,8868
여,RH(+)A형,충북,2014,8304
여,RH(+)A형,대전·세종·충남,2014,20621
여,RH(+)A형,전북,2014,12423
여,RH(+)A형,광주·전남,2014,28364
여,RH(+)A형,경남,2014,10860
여,RH(+)A형,제주,2014,4105
여,RH(+)A형,대한적십자사 외,2014,26145
여,RH(+)B형,대한적십자사,2014,227952
여,RH(+)B형,서울중앙,2014,0
여,RH(+)B형,서울서부,2014,27082
여,RH(+)B형,서울남부,2014,16075
여,RH(+)B형,서울동부,2014,27745
여,RH(+)B형,부산,2014,21386
여,RH(+)B형,대구·경북,2014,23416
여,RH(+)B형,인천,2014,16908
여,RH(+)B형,울산,2014,5827
여,RH(+)B형,경기,2014,15170
여,RH(+)B형,강원,2014,7892
여,RH(+)B형,충북,2014,7212
여,RH(+)B형,대전·세종·충남,2014,16603
여,RH(+)B형,전북,2014,9287
여,RH(+)B형,광주·전남,2014,20099
여,RH(+)B형,경남,2014,8708
여,RH(+)B형,제주,2014,4542
여,RH(+)B형,대한적십자사 외,2014,21431
여,RH(+)AB형,대한적십자사,2014,96652
여,RH(+)AB형,서울중앙,2014,0
여,RH(+)AB형,서울서부,2014,11388
여,RH(+)AB형,서울남부,2014,6735
여,RH(+)AB형,서울동부,2014,11694
여,RH(+)AB형,부산,2014,9114
여,RH(+)AB형,대구·경북,2014,9525
여,RH(+)AB형,인천,2014,7268
여,RH(+)AB형,울산,2014,2524
여,RH(+)AB형,경기,2014,6225
여,RH(+)AB형,강원,2014,3126
여,RH(+)AB형,충북,2014,2919
여,RH(+)AB형,대전·세종·충남,2014,7274
여,RH(+)AB형,전북,2014,4280
여,RH(+)AB형,광주·전남,2014,9274
여,RH(+)AB형,경남,2014,3606
여,RH(+)AB형,제주,2014,1700
여,RH(+)AB형,대한적십자사 외,2014,8986
여,RH(-)O형,대한적십자사,2014,1124
여,RH(-)O형,서울중앙,2014,0
여,RH(-)O형,서울서부,2014,133
여,RH(-)O형,서울남부,2014,92
여,RH(-)O형,서울동부,2014,125
여,RH(-)O형,부산,2014,129
여,RH(-)O형,대구·경북,2014,91
여,RH(-)O형,인천,2014,85
여,RH(-)O형,울산,2014,42
여,RH(-)O형,경기,2014,74
여,RH(-)O형,강원,2014,42
여,RH(-)O형,충북,2014,39
여,RH(-)O형,대전·세종·충남,2014,108
여,RH(-)O형,전북,2014,36
여,RH(-)O형,광주·전남,2014,84
여,RH(-)O형,경남,2014,27
여,RH(-)O형,제주,2014,17
여,RH(-)O형,대한적십자사 외,2014,108
여,RH(-)A형,대한적십자사,2014,1237
여,RH(-)A형,서울중앙,2014,0
여,RH(-)A형,서울서부,2014,157
여,RH(-)A형,서울남부,2014,77
여,RH(-)A형,서울동부,2014,150
여,RH(-)A형,부산,2014,146
여,RH(-)A형,대구·경북,2014,134
여,RH(-)A형,인천,2014,68
여,RH(-)A형,울산,2014,40
여,RH(-)A형,경기,2014,106
여,RH(-)A형,강원,2014,25
여,RH(-)A형,충북,2014,31
여,RH(-)A형,대전·세종·충남,2014,75
여,RH(-)A형,전북,2014,40
여,RH(-)A형,광주·전남,2014,121
여,RH(-)A형,경남,2014,50
여,RH(-)A형,제주,2014,17
여,RH(-)A형,대한적십자사 외,2014,125
여,RH(-)B형,대한적십자사,2014,978
여,RH(-)B형,서울중앙,2014,0
여,RH(-)B형,서울서부,2014,108
여,RH(-)B형,서울남부,2014,105
여,RH(-)B형,서울동부,2014,131
여,RH(-)B형,부산,2014,83
여,RH(-)B형,대구·경북,2014,78
여,RH(-)B형,인천,2014,93
여,RH(-)B형,울산,2014,13
여,RH(-)B형,경기,2014,71
여,RH(-)B형,강원,2014,27
여,RH(-)B형,충북,2014,41
여,RH(-)B형,대전·세종·충남,2014,78
여,RH(-)B형,전북,2014,32
여,RH(-)B형,광주·전남,2014,79
여,RH(-)B형,경남,2014,26
여,RH(-)B형,제주,2014,13
여,RH(-)B형,대한적십자사 외,2014,99
여,RH(-)AB형,대한적십자사,2014,490
여,RH(-)AB형,서울중앙,2014,0
여,RH(-)AB형,서울서부,2014,83
여,RH(-)AB형,서울남부,2014,47
여,RH(-)AB형,서울동부,2014,40
여,RH(-)AB형,부산,2014,43
여,RH(-)AB형,대구·경북,2014,53
여,RH(-)AB형,인천,2014,44
여,RH(-)AB형,울산,2014,19
여,RH(-)AB형,경기,2014,19
여,RH(-)AB형,강원,2014,10
여,RH(-)AB형,충북,2014,16
여,RH(-)AB형,대전·세종·충남,2014,33
여,RH(-)AB형,전북,2014,16
여,RH(-)AB형,광주·전남,2014,34
여,RH(-)AB형,경남,2014,21
여,RH(-)AB형,제주,2014,12
여,RH(-)AB형,대한적십자사 외,2014,30
남,RH(+)O형,대한적십자사,2015,548806
남,RH(+)O형,서울중앙,2015,0
남,RH(+)O형,서울서부,2015,62502
남,RH(+)O형,서울남부,2015,44955
남,RH(+)O형,서울동부,2015,56131
남,RH(+)O형,부산,2015,43015
남,RH(+)O형,대구·경북,2015,49020
남,RH(+)O형,인천,2015,32879
남,RH(+)O형,울산,2015,18894
남,RH(+)O형,경기,2015,43543
남,RH(+)O형,강원,2015,32278
남,RH(+)O형,충북,2015,19445
남,RH(+)O형,대전·세종·충남,2015,48278
남,RH(+)O형,전북,2015,24940
남,RH(+)O형,광주·전남,2015,36776
남,RH(+)O형,경남,2015,28892
남,RH(+)O형,제주,2015,7258
남,RH(+)O형,대한적십자사 외,2015,37947
남,RH(+)A형,대한적십자사,2015,698181
남,RH(+)A형,서울중앙,2015,0
남,RH(+)A형,서울서부,2015,80240
남,RH(+)A형,서울남부,2015,56196
남,RH(+)A형,서울동부,2015,70394
남,RH(+)A형,부산,2015,55069
남,RH(+)A형,대구·경북,2015,60150
남,RH(+)A형,인천,2015,41971
남,RH(+)A형,울산,2015,24101
남,RH(+)A형,경기,2015,54551
남,RH(+)A형,강원,2015,38345
남,RH(+)A형,충북,2015,24413
남,RH(+)A형,대전·세종·충남,2015,62029
남,RH(+)A형,전북,2015,33747
남,RH(+)A형,광주·전남,2015,51824
남,RH(+)A형,경남,2015,37388
남,RH(+)A형,제주,2015,7763
남,RH(+)A형,대한적십자사 외,2015,45677
남,RH(+)B형,대한적십자사,2015,542255
남,RH(+)B형,서울중앙,2015,0
남,RH(+)B형,서울서부,2015,61464
남,RH(+)B형,서울남부,2015,44578
남,RH(+)B형,서울동부,2015,55523
남,RH(+)B형,부산,2015,42052
남,RH(+)B형,대구·경북,2015,47665
남,RH(+)B형,인천,2015,32055
남,RH(+)B형,울산,2015,18489
남,RH(+)B형,경기,2015,42434
남,RH(+)B형,강원,2015,32107
남,RH(+)B형,충북,2015,20872
남,RH(+)B형,대전·세종·충남,2015,48932
남,RH(+)B형,전북,2015,24494
남,RH(+)B형,광주·전남,2015,35949
남,RH(+)B형,경남,2015,27786
남,RH(+)B형,제주,2015,7855
남,RH(+)B형,대한적십자사 외,2015,36003
남,RH(+)AB형,대한적십자사,2015,231817
남,RH(+)AB형,서울중앙,2015,0
남,RH(+)AB형,서울서부,2015,26490
남,RH(+)AB형,서울남부,2015,19039
남,RH(+)AB형,서울동부,2015,23674
남,RH(+)AB형,부산,2015,17742
남,RH(+)AB형,대구·경북,2015,20089
남,RH(+)AB형,인천,2015,13892
남,RH(+)AB형,울산,2015,8263
남,RH(+)AB형,경기,2015,18025
남,RH(+)AB형,강원,2015,13022
남,RH(+)AB형,충북,2015,8522
남,RH(+)AB형,대전·세종·충남,2015,20676
남,RH(+)AB형,전북,2015,11215
남,RH(+)AB형,광주·전남,2015,16794
남,RH(+)AB형,경남,2015,11651
남,RH(+)AB형,제주,2015,2723
남,RH(+)AB형,대한적십자사 외,2015,15574
남,RH(-)O형,대한적십자사,2015,2563
남,RH(-)O형,서울중앙,2015,0
남,RH(-)O형,서울서부,2015,283
남,RH(-)O형,서울남부,2015,236
남,RH(-)O형,서울동부,2015,243
남,RH(-)O형,부산,2015,184
남,RH(-)O형,대구·경북,2015,228
남,RH(-)O형,인천,2015,180
남,RH(-)O형,울산,2015,132
남,RH(-)O형,경기,2015,217
남,RH(-)O형,강원,2015,168
남,RH(-)O형,충북,2015,67
남,RH(-)O형,대전·세종·충남,2015,194
남,RH(-)O형,전북,2015,121
남,RH(-)O형,광주·전남,2015,152
남,RH(-)O형,경남,2015,135
남,RH(-)O형,제주,2015,23
남,RH(-)O형,대한적십자사 외,2015,130
남,RH(-)A형,대한적십자사,2015,2961
남,RH(-)A형,서울중앙,2015,0
남,RH(-)A형,서울서부,2015,347
남,RH(-)A형,서울남부,2015,264
남,RH(-)A형,서울동부,2015,267
남,RH(-)A형,부산,2015,214
남,RH(-)A형,대구·경북,2015,258
남,RH(-)A형,인천,2015,235
남,RH(-)A형,울산,2015,84
남,RH(-)A형,경기,2015,249
남,RH(-)A형,강원,2015,130
남,RH(-)A형,충북,2015,138
남,RH(-)A형,대전·세종·충남,2015,250
남,RH(-)A형,전북,2015,172
남,RH(-)A형,광주·전남,2015,153
남,RH(-)A형,경남,2015,177
남,RH(-)A형,제주,2015,23
남,RH(-)A형,대한적십자사 외,2015,179
남,RH(-)B형,대한적십자사,2015,2160
남,RH(-)B형,서울중앙,2015,0
남,RH(-)B형,서울서부,2015,247
남,RH(-)B형,서울남부,2015,206
남,RH(-)B형,서울동부,2015,257
남,RH(-)B형,부산,2015,149
남,RH(-)B형,대구·경북,2015,158
남,RH(-)B형,인천,2015,139
남,RH(-)B형,울산,2015,75
남,RH(-)B형,경기,2015,191
남,RH(-)B형,강원,2015,121
남,RH(-)B형,충북,2015,86
남,RH(-)B형,대전·세종·충남,2015,192
남,RH(-)B형,전북,2015,80
남,RH(-)B형,광주·전남,2015,102
남,RH(-)B형,경남,2015,133
남,RH(-)B형,제주,2015,24
남,RH(-)B형,대한적십자사 외,2015,114
남,RH(-)AB형,대한적십자사,2015,1003
남,RH(-)AB형,서울중앙,2015,0
남,RH(-)AB형,서울서부,2015,87
남,RH(-)AB형,서울남부,2015,80
남,RH(-)AB형,서울동부,2015,74
남,RH(-)AB형,부산,2015,108
남,RH(-)AB형,대구·경북,2015,116
남,RH(-)AB형,인천,2015,60
남,RH(-)AB형,울산,2015,47
남,RH(-)AB형,경기,2015,64
남,RH(-)AB형,강원,2015,61
남,RH(-)AB형,충북,2015,32
남,RH(-)AB형,대전·세종·충남,2015,82
남,RH(-)AB형,전북,2015,44
남,RH(-)AB형,광주·전남,2015,59
남,RH(-)AB형,경남,2015,73
남,RH(-)AB형,제주,2015,16
남,RH(-)AB형,대한적십자사 외,2015,41
여,RH(+)O형,대한적십자사,2015,231505
여,RH(+)O형,서울중앙,2015,0
여,RH(+)O형,서울서부,2015,27624
여,RH(+)O형,서울남부,2015,16089
여,RH(+)O형,서울동부,2015,25783
여,RH(+)O형,부산,2015,21969
여,RH(+)O형,대구·경북,2015,23406
여,RH(+)O형,인천,2015,16190
여,RH(+)O형,울산,2015,6786
여,RH(+)O형,경기,2015,16671
여,RH(+)O형,강원,2015,9527
여,RH(+)O형,충북,2015,7129
여,RH(+)O형,대전·세종·충남,2015,18402
여,RH(+)O형,전북,2015,9108
여,RH(+)O형,광주·전남,2015,20847
여,RH(+)O형,경남,2015,7936
여,RH(+)O형,제주,2015,4038
여,RH(+)O형,대한적십자사 외,2015,21074
여,RH(+)A형,대한적십자사,2015,283208
여,RH(+)A형,서울중앙,2015,0
여,RH(+)A형,서울서부,2015,34195
여,RH(+)A형,서울남부,2015,19448
여,RH(+)A형,서울동부,2015,30406
여,RH(+)A형,부산,2015,27022
여,RH(+)A형,대구·경북,2015,27369
여,RH(+)A형,인천,2015,19659
여,RH(+)A형,울산,2015,7724
여,RH(+)A형,경기,2015,19491
여,RH(+)A형,강원,2015,10768
여,RH(+)A형,충북,2015,8632
여,RH(+)A형,대전·세종·충남,2015,23063
여,RH(+)A형,전북,2015,12076
여,RH(+)A형,광주·전남,2015,28856
여,RH(+)A형,경남,2015,10171
여,RH(+)A형,제주,2015,4328
여,RH(+)A형,대한적십자사 외,2015,25006
여,RH(+)B형,대한적십자사,2015,227326
여,RH(+)B형,서울중앙,2015,0
여,RH(+)B형,서울서부,2015,27028
여,RH(+)B형,서울남부,2015,16091
여,RH(+)B형,서울동부,2015,25066
여,RH(+)B형,부산,2015,20857
여,RH(+)B형,대구·경북,2015,22435
여,RH(+)B형,인천,2015,16350
여,RH(+)B형,울산,2015,6426
여,RH(+)B형,경기,2015,16220
여,RH(+)B형,강원,2015,9407
여,RH(+)B형,충북,2015,7285
여,RH(+)B형,대전·세종·충남,2015,18398
여,RH(+)B형,전북,2015,8682
여,RH(+)B형,광주·전남,2015,20386
여,RH(+)B형,경남,2015,7940
여,RH(+)B형,제주,2015,4755
여,RH(+)B형,대한적십자사 외,2015,20118
여,RH(+)AB형,대한적십자사,2015,96600
여,RH(+)AB형,서울중앙,2015,0
여,RH(+)AB형,서울서부,2015,11345
여,RH(+)AB형,서울남부,2015,6719
여,RH(+)AB형,서울동부,2015,10517
여,RH(+)AB형,부산,2015,9184
여,RH(+)AB형,대구·경북,2015,9030
여,RH(+)AB형,인천,2015,6978
여,RH(+)AB형,울산,2015,2602
여,RH(+)AB형,경기,2015,6817
여,RH(+)AB형,강원,2015,3726
여,RH(+)AB형,충북,2015,2867
여,RH(+)AB형,대전·세종·충남,2015,8323
여,RH(+)AB형,전북,2015,4059
여,RH(+)AB형,광주·전남,2015,9287
여,RH(+)AB형,경남,2015,3319
여,RH(+)AB형,제주,2015,1827
여,RH(+)AB형,대한적십자사 외,2015,8604
여,RH(-)O형,대한적십자사,2015,1168
여,RH(-)O형,서울중앙,2015,0
여,RH(-)O형,서울서부,2015,130
여,RH(-)O형,서울남부,2015,87
여,RH(-)O형,서울동부,2015,133
여,RH(-)O형,부산,2015,145
여,RH(-)O형,대구·경북,2015,72
여,RH(-)O형,인천,2015,95
여,RH(-)O형,울산,2015,36
여,RH(-)O형,경기,2015,85
여,RH(-)O형,강원,2015,44
여,RH(-)O형,충북,2015,39
여,RH(-)O형,대전·세종·충남,2015,137
여,RH(-)O형,전북,2015,36
여,RH(-)O형,광주·전남,2015,90
여,RH(-)O형,경남,2015,32
여,RH(-)O형,제주,2015,7
여,RH(-)O형,대한적십자사 외,2015,85
여,RH(-)A형,대한적십자사,2015,1229
여,RH(-)A형,서울중앙,2015,0
여,RH(-)A형,서울서부,2015,146
여,RH(-)A형,서울남부,2015,81
여,RH(-)A형,서울동부,2015,140
여,RH(-)A형,부산,2015,141
여,RH(-)A형,대구·경북,2015,124
여,RH(-)A형,인천,2015,47
여,RH(-)A형,울산,2015,46
여,RH(-)A형,경기,2015,100
여,RH(-)A형,강원,2015,30
여,RH(-)A형,충북,2015,31
여,RH(-)A형,대전·세종·충남,2015,87
여,RH(-)A형,전북,2015,47
여,RH(-)A형,광주·전남,2015,146
여,RH(-)A형,경남,2015,48
여,RH(-)A형,제주,2015,15
여,RH(-)A형,대한적십자사 외,2015,94
여,RH(-)B형,대한적십자사,2015,934
여,RH(-)B형,서울중앙,2015,0
여,RH(-)B형,서울서부,2015,106
여,RH(-)B형,서울남부,2015,61
여,RH(-)B형,서울동부,2015,101
여,RH(-)B형,부산,2015,85
여,RH(-)B형,대구·경북,2015,69
여,RH(-)B형,인천,2015,95
여,RH(-)B형,울산,2015,26
여,RH(-)B형,경기,2015,65
여,RH(-)B형,강원,2015,37
여,RH(-)B형,충북,2015,45
여,RH(-)B형,대전·세종·충남,2015,81
여,RH(-)B형,전북,2015,41
여,RH(-)B형,광주·전남,2015,80
여,RH(-)B형,경남,2015,30
여,RH(-)B형,제주,2015,12
여,RH(-)B형,대한적십자사 외,2015,79
여,RH(-)AB형,대한적십자사,2015,440
여,RH(-)AB형,서울중앙,2015,0
여,RH(-)AB형,서울서부,2015,53
여,RH(-)AB형,서울남부,2015,45
여,RH(-)AB형,서울동부,2015,29
여,RH(-)AB형,부산,2015,65
여,RH(-)AB형,대구·경북,2015,38
여,RH(-)AB형,인천,2015,22
여,RH(-)AB형,울산,2015,9
여,RH(-)AB형,경기,2015,25
여,RH(-)AB형,강원,2015,24
여,RH(-)AB형,충북,2015,24
여,RH(-)AB형,대전·세종·충남,2015,40
여,RH(-)AB형,전북,2015,16
여,RH(-)AB형,광주·전남,2015,28
여,RH(-)AB형,경남,2015,13
여,RH(-)AB형,제주,2015,9
여,RH(-)AB형,대한적십자사 외,2015,37
남,RH(+)O형,대한적십자사,2016,522910
남,RH(+)O형,서울중앙,2016,0
남,RH(+)O형,서울서부,2016,56933
남,RH(+)O형,서울남부,2016,45875
남,RH(+)O형,서울동부,2016,53288
남,RH(+)O형,부산,2016,39245
남,RH(+)O형,대구·경북,2016,46846
남,RH(+)O형,인천,2016,31139
남,RH(+)O형,울산,2016,17568
남,RH(+)O형,경기,2016,42464
남,RH(+)O형,강원,2016,33382
남,RH(+)O형,충북,2016,17938
남,RH(+)O형,대전·세종·충남,2016,46521
남,RH(+)O형,전북,2016,22937
남,RH(+)O형,광주·전남,2016,34674
남,RH(+)O형,경남,2016,27415
남,RH(+)O형,제주,2016,6685
남,RH(+)O형,대한적십자사 외,2016,39027
남,RH(+)A형,대한적십자사,2016,661393
남,RH(+)A형,서울중앙,2016,0
남,RH(+)A형,서울서부,2016,72561
남,RH(+)A형,서울남부,2016,57372
남,RH(+)A형,서울동부,2016,67191
남,RH(+)A형,부산,2016,49641
남,RH(+)A형,대구·경북,2016,56769
남,RH(+)A형,인천,2016,38675
남,RH(+)A형,울산,2016,22930
남,RH(+)A형,경기,2016,52977
남,RH(+)A형,강원,2016,40835
남,RH(+)A형,충북,2016,22156
남,RH(+)A형,대전·세종·충남,2016,58197
남,RH(+)A형,전북,2016,31409
남,RH(+)A형,광주·전남,2016,48538
남,RH(+)A형,경남,2016,35013
남,RH(+)A형,제주,2016,7129
남,RH(+)A형,대한적십자사 외,2016,47536
남,RH(+)B형,대한적십자사,2016,512027
남,RH(+)B형,서울중앙,2016,0
남,RH(+)B형,서울서부,2016,55966
남,RH(+)B형,서울남부,2016,45427
남,RH(+)B형,서울동부,2016,52161
남,RH(+)B형,부산,2016,37374
남,RH(+)B형,대구·경북,2016,45002
남,RH(+)B형,인천,2016,30069
남,RH(+)B형,울산,2016,17074
남,RH(+)B형,경기,2016,40677
남,RH(+)B형,강원,2016,33817
남,RH(+)B형,충북,2016,18752
남,RH(+)B형,대전·세종·충남,2016,46066
남,RH(+)B형,전북,2016,22552
남,RH(+)B형,광주·전남,2016,33786
남,RH(+)B형,경남,2016,26101
남,RH(+)B형,제주,2016,7203
남,RH(+)B형,대한적십자사 외,2016,37595
남,RH(+)AB형,대한적십자사,2016,221763
남,RH(+)AB형,서울중앙,2016,0
남,RH(+)AB형,서울서부,2016,24576
남,RH(+)AB형,서울남부,2016,19886
남,RH(+)AB형,서울동부,2016,22232
남,RH(+)AB형,부산,2016,16242
남,RH(+)AB형,대구·경북,2016,19129
남,RH(+)AB형,인천,2016,12914
남,RH(+)AB형,울산,2016,7842
남,RH(+)AB형,경기,2016,17745
남,RH(+)AB형,강원,2016,13679
남,RH(+)AB형,충북,2016,7647
남,RH(+)AB형,대전·세종·충남,2016,19922
남,RH(+)AB형,전북,2016,10433
남,RH(+)AB형,광주·전남,2016,15753
남,RH(+)AB형,경남,2016,11161
남,RH(+)AB형,제주,2016,2602
남,RH(+)AB형,대한적십자사 외,2016,16202
남,RH(-)O형,대한적십자사,2016,2412
남,RH(-)O형,서울중앙,2016,0
남,RH(-)O형,서울서부,2016,318
남,RH(-)O형,서울남부,2016,220
남,RH(-)O형,서울동부,2016,249
남,RH(-)O형,부산,2016,137
남,RH(-)O형,대구·경북,2016,233
남,RH(-)O형,인천,2016,139
남,RH(-)O형,울산,2016,113
남,RH(-)O형,경기,2016,195
남,RH(-)O형,강원,2016,166
남,RH(-)O형,충북,2016,74
남,RH(-)O형,대전·세종·충남,2016,194
남,RH(-)O형,전북,2016,105
남,RH(-)O형,광주·전남,2016,140
남,RH(-)O형,경남,2016,98
남,RH(-)O형,제주,2016,31
남,RH(-)O형,대한적십자사 외,2016,132
남,RH(-)A형,대한적십자사,2016,2525
남,RH(-)A형,서울중앙,2016,0
남,RH(-)A형,서울서부,2016,265
남,RH(-)A형,서울남부,2016,192
남,RH(-)A형,서울동부,2016,294
남,RH(-)A형,부산,2016,205
남,RH(-)A형,대구·경북,2016,200
남,RH(-)A형,인천,2016,173
남,RH(-)A형,울산,2016,83
남,RH(-)A형,경기,2016,208
남,RH(-)A형,강원,2016,140
남,RH(-)A형,충북,2016,90
남,RH(-)A형,대전·세종·충남,2016,232
남,RH(-)A형,전북,2016,130
남,RH(-)A형,광주·전남,2016,132
남,RH(-)A형,경남,2016,144
남,RH(-)A형,제주,2016,37
남,RH(-)A형,대한적십자사 외,2016,172
남,RH(-)B형,대한적십자사,2016,2054
남,RH(-)B형,서울중앙,2016,0
남,RH(-)B형,서울서부,2016,192
남,RH(-)B형,서울남부,2016,239
남,RH(-)B형,서울동부,2016,234
남,RH(-)B형,부산,2016,134
남,RH(-)B형,대구·경북,2016,137
남,RH(-)B형,인천,2016,106
남,RH(-)B형,울산,2016,80
남,RH(-)B형,경기,2016,229
남,RH(-)B형,강원,2016,130
남,RH(-)B형,충북,2016,78
남,RH(-)B형,대전·세종·충남,2016,148
남,RH(-)B형,전북,2016,78
남,RH(-)B형,광주·전남,2016,105
